Unnamed: 0.1,Unnamed: 0,lat,lon,timestamp,datetime,time_delta,distance_Olin,distance_to_chosen
151,909929,47.4436388,-122.3029966,2022-03-09 19:06:03.402000+00:00,2022-03-09 19:06:03.402000+00:00,0 days 00:02:00.072000,338.6823666248982,330.84194293828756
152,909930,47.4436388,-122.3029966,2022-03-09 19:08:03.422000+00:00,2022-03-09 19:08:03.422000+00:00,0 days 00:02:00.020000,338.6823666248982,330.84194293828756
153,909931,47.4436388,-122.3029966,2022-03-09 19:10:03.453000+00:00,2022-03-09 19:10:03.453000+00:00,0 days 00:02:00.031000,338.6823666248982,330.84194293828756
154,909932,47.4434924,-122.3030176,2022-03-09 19:10:39.484000+00:00,2022-03-09 19:10:39.484000+00:00,0 days 00:00:36.031000,338.6768510840957,330.8360237447766
155,909933,47.4458122,-122.3039168,2022-03-09 19:19:57.391000+00:00,2022-03-09 19:19:57.391000+00:00,0 days 00:09:17.907000,338.84803658187207,331.01259570133584
156,909934,47.4458121,-122.3039118,2022-03-09 19:20:38.933000+00:00,2022-03-09 19:20:38.933000+00:00,0 days 00:00:41.542000,338.8476920989246,331.01225505262164
157,909935,47.4458251,-122.3039105,2022-03-09 19:21:14.864000+00:00,2022-03-09 19:21:14.864000+00:00,0 days 00:00:35.931000,338.84822102493973,331.01281935302507
158,909936,47.445803,-122.3039194,2022-03-09 19:22:06.899000+00:00,2022-03-09 19:22:06.899000+00:00,0 days 00:00:52.035000,338.8477764198448,331.012309128203
159,909937,47.4458099,-122.3039122,2022-03-09 19:23:06.926000+00:00,2022-03-09 19:23:06.926000+00:00,0 days 00:01:00.027000,338.8476148193594,331.01217163909
160,909938,47.4458011,-122.30391,2022-03-09 19:24:06.951000+00:00,2022-03-09 19:24:06.951000+00:00,0 days 00:01:00.025000,338.8470475038374,331.0115829022829
161,909939,47.4457974,-122.3039245,2022-03-09 19:25:06.969000+00:00,2022-03-09 19:25:06.969000+00:00,0 days 00:01:00.018000,338.84785705858445,331.0123708077209
162,909940,47.4458061,-122.3039112,2022-03-09 19:26:06.991000+00:00,2022-03-09 19:26:06.991000+00:00,0 days 00:01:00.022000,338.8473664446184,331.01191405523286
163,909941,47.4457384,-122.3039332,2022-03-09 19:26:37.741000+00:00,2022-03-09 19:26:37.741000+00:00,0 days 00:00:30.750000,338.8456469051038,331.0099978148892
164,909942,47.445779,-122.3039312,2022-03-09 19:27:37.808000+00:00,2022-03-09 19:27:37.808000+00:00,0 days 00:01:00.067000,338.8474386692687,331.01189836697154
165,909943,47.4458506,-122.3039015,2022-03-09 19:28:13.458000+00:00,2022-03-09 19:28:13.458000+00:00,0 days 00:00:35.650000,338.8488202942963,331.01349329744994
166,909944,47.4458084,-122.3038974,2022-03-09 19:29:13.359000+00:00,2022-03-09 19:29:13.359000+00:00,0 days 00:00:59.901000,338.8465379826013,331.0111029741627
167,909945,47.4457918,-122.3039018,2022-03-09 19:30:13.406000+00:00,2022-03-09 19:30:13.406000+00:00,0 days 00:01:00.047000,338.84604876701167,331.0105663423009
168,909946,47.4452257,-122.3038963,2022-03-09 19:39:33.200000+00:00,2022-03-09 19:39:33.200000+00:00,0 days 00:09:19.794000,338.8188010209149,330.981829075531
169,909947,47.4458579,-122.3039055,2022-03-09 19:40:44.711000+00:00,2022-03-09 19:40:44.711000+00:00,0 days 00:01:11.511000,338.84943870207746,331.01412769236265
170,909948,47.4452257,-122.3038963,2022-03-09 19:41:33.255000+00:00,2022-03-09 19:41:33.255000+00:00,0 days 00:00:48.544000,338.8188010209149,330.981829075531
171,909949,47.4452257,-122.3038963,2022-03-09 19:43:33.407000+00:00,2022-03-09 19:43:33.407000+00:00,0 days 00:02:00.152000,338.8188010209149,330.981829075531
172,909950,47.4452257,-122.3038963,2022-03-09 19:45:33.429000+00:00,2022-03-09 19:45:33.429000+00:00,0 days 00:02:00.022000,338.8188010209149,330.981829075531
173,909951,47.4452257,-122.3038963,2022-03-09 19:47:33.456000+00:00,2022-03-09 19:47:33.456000+00:00,0 days 00:02:00.027000,338.8188010209149,330.981829075531
174,909952,47.4452257,-122.3038963,2022-03-09 19:49:33.492000+00:00,2022-03-09 19:49:33.492000+00:00,0 days 00:02:00.036000,338.8188010209149,330.981829075531
175,909953,47.4452257,-122.3038963,2022-03-09 19:51:33.531000+00:00,2022-03-09 19:51:33.531000+00:00,0 days 00:02:00.039000,338.8188010209149,330.981829075531
176,909954,47.4452257,-122.3038963,2022-03-09 19:51:53.352000+00:00,2022-03-09 19:51:53.352000+00:00,0 days 00:00:19.821000,338.8188010209149,330.981829075531
177,909955,47.4452257,-122.3038963,2022-03-09 19:53:53.443000+00:00,2022-03-09 19:53:53.443000+00:00,0 days 00:02:00.091000,338.8188010209149,330.981829075531
178,909956,47.4455108,-122.3039211,2022-03-09 19:55:17.882000+00:00,2022-03-09 19:55:17.882000+00:00,0 days 00:01:24.439000,338.8340193301859,330.99777948817643
179,909957,47.4452257,-122.3038963,2022-03-09 19:55:43.151000+00:00,2022-03-09 19:55:43.151000+00:00,0 days 00:00:25.269000,338.8188010209149,330.981829075531
180,909958,47.4448126,-122.3037828,2022-03-09 19:56:26.973000+00:00,2022-03-09 19:56:26.973000+00:00,0 days 00:00:43.822000,338.7914830810064,330.95351385421606
181,909959,47.4445304,-122.3034436,2022-03-09 19:57:00.302000+00:00,2022-03-09 19:57:00.302000+00:00,0 days 00:00:33.329000,338.75504114644826,330.91660491436005
182,909960,47.4443163,-122.3031291,2022-03-09 19:57:31.332000+00:00,2022-03-09 19:57:31.332000+00:00,0 days 00:00:31.030000,338.7235094890687,330.8847657135708
183,909961,47.4441556,-122.3026457,2022-03-09 19:58:04.775000+00:00,2022-03-09 19:58:04.775000+00:00,0 days 00:00:33.443000,338.68303295580284,330.844260914931
184,909962,47.4446544,-122.3020672,2022-03-09 19:58:39.366000+00:00,2022-03-09 19:58:39.366000+00:00,0 days 00:00:34.591000,338.6673910113969,330.83040993004346
185,909963,47.4447217,-122.3020278,2022-03-09 19:59:11.350000+00:00,2022-03-09 19:59:11.350000+00:00,0 days 00:00:31.984000,338.66790825814525,330.8311371704877
186,909964,47.4446474,-122.3022531,2022-03-09 20:00:16.869000+00:00,2022-03-09 20:00:16.869000+00:00,0 days 00:01:05.519000,338.67969130117825,330.8425393572999
187,909965,47.4446454,-122.3026803,2022-03-09 20:01:16.882000+00:00,2022-03-09 20:01:16.882000+00:00,0 days 00:01:00.013000,338.7086265676421,330.87111923170164
188,909966,47.4444781,-122.3024033,2022-03-09 20:01:53.294000+00:00,2022-03-09 20:01:53.294000+00:00,0 days 00:00:36.412000,338.68186299034767,330.8441409681577
189,909967,47.4442044,-122.3030114,2022-03-09 20:02:26.302000+00:00,2022-03-09 20:02:26.302000+00:00,0 days 00:00:33.008000,338.7102015175259,330.87125875914506
190,909968,47.4444363,-122.3032729,2022-03-09 20:02:56.705000+00:00,2022-03-09 20:02:56.705000+00:00,0 days 00:00:30.403000,338.738975664016,330.90043086402596
191,909969,47.4445241,-122.3034775,2022-03-09 20:03:32.573000+00:00,2022-03-09 20:03:32.573000+00:00,0 days 00:00:35.868000,338.7570460454329,330.9185654197276
192,909970,47.4444853,-122.3033494,2022-03-09 20:04:03.432000+00:00,2022-03-09 20:04:03.432000+00:00,0 days 00:00:30.859000,338.7464994854151,330.90802136593834
193,909971,47.4446051,-122.3036992,2022-03-09 20:12:36.764000+00:00,2022-03-09 20:12:36.764000+00:00,0 days 00:08:33.332000,338.7759558709184,330.9375074638321
194,909972,47.4448132,-122.3037333,2022-03-09 20:12:53.293000+00:00,2022-03-09 20:12:53.293000+00:00,0 days 00:00:16.529000,338.78814767027046,330.950220571147
195,909973,47.4453331,-122.3040421,2022-03-09 20:13:28.128000+00:00,2022-03-09 20:13:28.128000+00:00,0 days 00:00:34.835000,338.83380625671384,330.9969983031832
196,909974,47.4454977,-122.3039471,2022-03-09 20:14:00.339000+00:00,2022-03-09 20:14:00.339000+00:00,0 days 00:00:32.211000,338.8351641603314,330.9988684405191
197,909975,47.4457384,-122.3040158,2022-03-09 20:14:36.368000+00:00,2022-03-09 20:14:36.368000+00:00,0 days 00:00:36.029000,338.85125940763953,331.01554262209044
198,909976,47.4459696,-122.3042857,2022-03-09 20:15:08.302000+00:00,2022-03-09 20:15:08.302000+00:00,0 days 00:00:31.934000,338.8805757154982,331.0452478686004
199,909977,47.445889,-122.3041401,2022-03-09 20:15:44.200000+00:00,2022-03-09 20:15:44.200000+00:00,0 days 00:00:35.898000,338.86685567513206,331.03143445792324
200,909978,47.4459705,-122.3042782,2022-03-09 20:16:20.393000+00:00,2022-03-09 20:16:20.393000+00:00,0 days 00:00:36.193000,338.8801088501367,331.0447895249768
201,909979,47.446029,-122.3042646,2022-03-09 20:16:52.754000+00:00,2022-03-09 20:16:52.754000+00:00,0 days 00:00:32.361000,338.8819625262239,331.04680872383864
202,909980,47.4458325,-122.3039128,2022-03-09 20:17:28.496000+00:00,2022-03-09 20:17:28.496000+00:00,0 days 00:00:35.742000,338.84872866639665,331.0133446389635
203,909981,47.4458237,-122.3038578,2022-03-09 20:18:00.542000+00:00,2022-03-09 20:18:00.542000+00:00,0 days 00:00:32.046000,338.84457375771103,331.00921158656763
204,909982,47.4457239,-122.3038995,2022-03-09 20:19:05.258000+00:00,2022-03-09 20:19:05.258000+00:00,0 days 00:01:04.716000,338.8426686221828,331.00700888417686
205,909983,47.4457787,-122.3038788,2022-03-09 20:20:16.253000+00:00,2022-03-09 20:20:16.253000+00:00,0 days 00:01:10.995000,338.8438639869223,331.00836584059135
206,909984,47.4457417,-122.3037611,2022-03-09 20:21:20.557000+00:00,2022-03-09 20:21:20.557000+00:00,0 days 00:01:04.304000,338.83410982063805,330.9986104953956
207,909985,47.4458207,-122.3039008,2022-03-09 20:22:18.740000+00:00,2022-03-09 20:22:18.740000+00:00,0 days 00:00:58.183000,338.8473530221977,331.01194768854714
208,909986,47.445856,-122.3037587,2022-03-09 20:22:49.659000+00:00,2022-03-09 20:22:49.659000+00:00,0 days 00:00:30.919000,338.83937398163243,331.00417828862635
209,909987,47.4456938,-122.3041027,2022-03-09 20:23:21.757000+00:00,2022-03-09 20:23:21.757000+00:00,0 days 00:00:32.098000,338.85504667402154,331.0191409718203
210,909988,47.4455163,-122.3039847,2022-03-09 20:23:57.733000+00:00,2022-03-09 20:23:57.733000+00:00,0 days 00:00:35.976000,338.83860206575054,331.00232462351016
211,909989,47.4455823,-122.3039622,2022-03-09 20:24:40.076000+00:00,2022-03-09 20:24:40.076000+00:00,0 days 00:00:42.343000,338.8402063831979,331.0041215596271
212,909990,47.4455633,-122.3039899,2022-03-09 20:25:20.082000+00:00,2022-03-09 20:25:20.082000+00:00,0 days 00:00:40.006000,338.8411865992645,331.0050289338224
213,909991,47.445573,-122.3039542,2022-03-09 20:26:36.938000+00:00,2022-03-09 20:26:36.938000+00:00,0 days 00:01:16.856000,338.83922128125744,331.00311846957425
214,909992,47.4455217,-122.3040111,2022-03-09 20:27:07.673000+00:00,2022-03-09 20:27:07.673000+00:00,0 days 00:00:30.735000,338.8406523027661,331.00436747927614
215,909993,47.4455085,-122.3039388,2022-03-09 20:28:16.227000+00:00,2022-03-09 20:28:16.227000+00:00,0 days 00:01:08.554000,338.83511286493376,330.99885244894597
216,909994,47.4455213,-122.3038882,2022-03-09 20:29:16.220000+00:00,2022-03-09 20:29:16.220000+00:00,0 days 00:00:59.993000,338.8322822306819,330.99609705964036
217,909995,47.4455183,-122.3038926,2022-03-09 20:31:16.750000+00:00,2022-03-09 20:31:16.750000+00:00,0 days 00:02:00.530000,338.8324387929674,330.99624209882467
218,909996,47.4455144,-122.3039124,2022-03-09 20:32:16.246000+00:00,2022-03-09 20:32:16.246000+00:00,0 days 00:00:59.496000,338.8335990630304,330.9973758510834
219,909997,47.4452257,-122.3038963,2022-03-09 20:32:57.062000+00:00,2022-03-09 20:32:57.062000+00:00,0 days 00:00:40.816000,338.8188010209149,330.981829075531
220,909998,47.4455242,-122.3039615,2022-03-09 20:34:16.777000+00:00,2022-03-09 20:34:16.777000+00:00,0 days 00:01:19.715000,338.8374006450949,331.00116306237885
221,909999,47.4455544,-122.3039328,2022-03-09 20:36:01.039000+00:00,2022-03-09 20:36:01.039000+00:00,0 days 00:01:44.262000,338.8368841518819,331.00074978884834
222,910000,47.445498,-122.3039795,2022-03-09 20:51:28.831000+00:00,2022-03-09 20:51:28.831000+00:00,0 days 00:15:27.792000,338.83737999894555,331.00105852197674
223,910001,47.4452257,-122.3038963,2022-03-09 21:04:06.903000+00:00,2022-03-09 21:04:06.903000+00:00,0 days 00:12:38.072000,338.8188010209149,330.981829075531
224,910002,47.4457631,-122.3039242,2022-03-09 21:04:47.632000+00:00,2022-03-09 21:04:47.632000+00:00,0 days 00:00:40.729000,338.8462081096517,331.01063158230625
225,910003,47.4457596,-122.3039346,2022-03-09 21:05:27.715000+00:00,2022-03-09 21:05:27.715000+00:00,0 days 00:00:40.083000,338.84674858645445,331.0111542983981
226,910004,47.4457632,-122.3039311,2022-03-09 21:06:47.693000+00:00,2022-03-09 21:06:47.693000+00:00,0 days 00:01:19.978000,338.8466816956495,331.01109977702765
227,910005,47.4458098,-122.30391,2022-03-09 21:08:48.187000+00:00,2022-03-09 21:08:48.187000+00:00,0 days 00:02:00.494000,338.84746058789653,331.01201894689774
228,910006,47.4457753,-122.3039432,2022-03-09 21:09:27.792000+00:00,2022-03-09 21:09:27.792000+00:00,0 days 00:00:39.605000,338.8480783631486,331.0125184609113
229,910007,47.4458198,-122.3038882,2022-03-09 21:10:17.019000+00:00,2022-03-09 21:10:17.019000+00:00,0 days 00:00:49.227000,338.8464541589857,331.01105677760495
230,910008,47.4457519,-122.3039374,2022-03-09 21:12:07.608000+00:00,2022-03-09 21:12:07.608000+00:00,0 days 00:01:50.589000,338.8465732502999,331.010956346112
231,910009,47.4458218,-122.3039155,2022-03-09 21:13:24.792000+00:00,2022-03-09 21:13:24.792000+00:00,0 days 00:01:17.184000,338.8484040704283,331.01298959115906
232,910010,47.4458136,-122.3038969,2022-03-09 21:14:24.824000+00:00,2022-03-09 21:14:24.824000+00:00,0 days 00:01:00.032000,338.84675091153747,331.011330036509
233,910011,47.4457961,-122.303892,2022-03-09 21:15:24.851000+00:00,2022-03-09 21:15:24.851000+00:00,0 days 00:01:00.027000,338.8455870525063,331.0101240084868
234,910012,47.4457103,-122.3039243,2022-03-09 21:16:37.859000+00:00,2022-03-09 21:16:37.859000+00:00,0 days 00:01:13.008000,338.843708027693,331.0079920719509
235,910013,47.4458616,-122.3038639,2022-03-09 21:17:09.342000+00:00,2022-03-09 21:17:09.342000+00:00,0 days 00:00:31.483000,338.84678782027265,331.0115206738296
236,910014,47.4461522,-122.3041057,2022-03-09 21:17:47.317000+00:00,2022-03-09 21:17:47.317000+00:00,0 days 00:00:37.975000,338.8770164117908,331.0423179773376
237,910015,47.4461965,-122.3040991,2022-03-09 21:18:19.227000+00:00,2022-03-09 21:18:19.227000+00:00,0 days 00:00:31.910000,338.8786717826292,331.0440956670119
238,910016,47.4462037,-122.3040512,2022-03-09 21:19:39.289000+00:00,2022-03-09 21:19:39.289000+00:00,0 days 00:01:20.062000,338.8757592314104,331.0412413852511
239,910017,47.4462818,-122.3040291,2022-03-09 21:20:10.728000+00:00,2022-03-09 21:20:10.728000+00:00,0 days 00:00:31.439000,338.8779668635213,331.04367324583444
240,910018,47.4458754,-122.3043417,2022-03-09 21:20:46.627000+00:00,2022-03-09 21:20:46.627000+00:00,0 days 00:00:35.899000,338.87990813559736,331.04428581237795
241,910019,47.4460137,-122.304277,2022-03-09 21:21:59.540000+00:00,2022-03-09 21:21:59.540000+00:00,0 days 00:01:12.913000,338.8820785590239,331.0468742182337
242,910020,47.445766,-122.3039283,2022-03-09 21:22:36.726000+00:00,2022-03-09 21:22:36.726000+00:00,0 days 00:00:37.186000,338.846624385146,331.01105215095606
243,910021,47.445476,-122.3039456,2022-03-09 21:23:08.950000+00:00,2022-03-09 21:23:08.950000+00:00,0 days 00:00:32.224000,338.8340321126409,330.99768035283773
244,910022,47.4455113,-122.3040026,2022-03-09 21:23:43.246000+00:00,2022-03-09 21:23:43.246000+00:00,0 days 00:00:34.296000,338.8395810223643,331.0032757172509
245,910023,47.4458462,-122.3040934,2022-03-09 21:24:26.960000+00:00,2022-03-09 21:24:26.960000+00:00,0 days 00:00:43.714000,338.861650379846,331.0261544869372
246,910024,47.4455279,-122.3040083,2022-03-09 21:25:50.485000+00:00,2022-03-09 21:25:50.485000+00:00,0 days 00:01:23.525000,338.84075636491764,331.00449019811515
247,910025,47.4455416,-122.3039813,2022-03-09 21:26:22.317000+00:00,2022-03-09 21:26:22.317000+00:00,0 days 00:00:31.832000,338.83957207412243,331.00336418727846
248,910026,47.4457935,-122.3039136,2022-03-09 21:26:54.385000+00:00,2022-03-09 21:26:54.385000+00:00,0 days 00:00:32.068000,338.8469312604201,331.0114436507389
249,910027,47.4457987,-122.3039506,2022-03-09 21:27:31.037000+00:00,2022-03-09 21:27:31.037000+00:00,0 days 00:00:36.652000,338.8496922050504,331.01418799322687
250,910028,47.4458129,-122.3039195,2022-03-09 21:28:42.914000+00:00,2022-03-09 21:28:42.914000+00:00,0 days 00:01:11.877000,338.84825327544564,331.0128120293111
251,910029,47.4457397,-122.3039288,2022-03-09 21:29:42.967000+00:00,2022-03-09 21:29:42.967000+00:00,0 days 00:01:00.053000,338.84540965705577,331.0097676038486
252,910030,47.4458217,-122.3039429,2022-03-09 21:30:42.971000+00:00,2022-03-09 21:30:42.971000+00:00,0 days 00:01:00.004000,338.8502610677981,331.0148238667865
253,910031,47.4458183,-122.3039429,2022-03-09 21:31:43.022000+00:00,2022-03-09 21:31:43.022000+00:00,0 days 00:01:00.051000,338.85009963238434,331.0146534583534
254,910032,47.4456025,-122.3040647,2022-03-09 21:32:43.049000+00:00,2022-03-09 21:32:43.049000+00:00,0 days 00:01:00.027000,338.84813018988393,331.0120146825095
255,910033,47.4456061,-122.304048,2022-03-09 21:33:16.172000+00:00,2022-03-09 21:33:16.172000+00:00,0 days 00:00:33.123000,338.8471663339202,331.0110740117191
256,910034,47.4456342,-122.3039911,2022-03-09 21:33:49.356000+00:00,2022-03-09 21:33:49.356000+00:00,0 days 00:00:33.184000,338.844634038541,331.0086625018599
257,910035,47.4452257,-122.3038963,2022-03-09 21:34:26.986000+00:00,2022-03-09 21:34:26.986000+00:00,0 days 00:00:37.630000,338.8188010209149,330.981829075531
258,910036,47.4456004,-122.3040202,2022-03-09 21:35:10.800000+00:00,2022-03-09 21:35:10.800000+00:00,0 days 00:00:43.814000,338.84500673463754,331.00892215028534
259,910037,47.4455636,-122.3040523,2022-03-09 21:36:27.530000+00:00,2022-03-09 21:36:27.530000+00:00,0 days 00:01:16.730000,338.8454409224831,331.0092329166225
260,910038,47.4456392,-122.3040666,2022-03-09 21:37:27.555000+00:00,2022-03-09 21:37:27.555000+00:00,0 days 00:01:00.025000,338.8500015806871,331.01398136955515
261,910039,47.4455535,-122.3039598,2022-03-09 21:39:17.044000+00:00,2022-03-09 21:39:17.044000+00:00,0 days 00:01:49.489000,338.83867607257105,331.00251720908864
262,910040,47.4456229,-122.3039855,2022-03-09 21:39:49.877000+00:00,2022-03-09 21:39:49.877000+00:00,0 days 00:00:32.833000,338.8437170575685,331.0077202881555
263,910041,47.4456092,-122.3039819,2022-03-09 21:40:33.898000+00:00,2022-03-09 21:40:33.898000+00:00,0 days 00:00:44.021000,338.8428220394413,331.00679206443107
264,910042,47.4456148,-122.3039972,2022-03-09 21:41:33.897000+00:00,2022-03-09 21:41:33.897000+00:00,0 days 00:00:59.999000,338.8441275212409,331.00809978729467
265,910043,47.4455922,-122.3040058,2022-03-09 21:42:17.236000+00:00,2022-03-09 21:42:17.236000+00:00,0 days 00:00:43.339000,338.84363897638696,331.00754455161325
266,910044,47.4455416,-122.3040781,2022-03-09 21:43:18.743000+00:00,2022-03-09 21:43:18.743000+00:00,0 days 00:01:01.507000,338.8461496621127,331.0098624565956
267,910045,47.4454136,-122.3043184,2022-03-09 21:43:50.693000+00:00,2022-03-09 21:43:50.693000+00:00,0 days 00:00:31.950000,338.8564025115621,331.0195806418903
268,910046,47.4455565,-122.3042486,2022-03-09 21:44:23.594000+00:00,2022-03-09 21:44:23.594000+00:00,0 days 00:00:32.901000,338.85844256266245,331.022054978565
269,910047,47.4458419,-122.3040028,2022-03-09 21:44:57.868000+00:00,2022-03-09 21:44:57.868000+00:00,0 days 00:00:34.274000,338.85529020740944,331.01985722133924
270,910048,47.4458954,-122.3045204,2022-03-09 21:46:18.987000+00:00,2022-03-09 21:46:18.987000+00:00,0 days 00:01:21.119000,338.892999989717,331.0572840084144
271,910049,47.4455342,-122.3041898,2022-03-09 21:46:52.853000+00:00,2022-03-09 21:46:52.853000+00:00,0 days 00:00:33.866000,338.8533884720477,331.0169902155101
272,910050,47.4456752,-122.3044777,2022-03-09 21:47:40.427000+00:00,2022-03-09 21:47:40.427000+00:00,0 days 00:00:47.574000,338.87964478889626,331.04338273546796
273,910051,47.4458512,-122.3044064,2022-03-09 21:48:40.581000+00:00,2022-03-09 21:48:40.581000+00:00,0 days 00:01:00.154000,338.88315541260994,331.0474162104743
274,910052,47.4456838,-122.3044193,2022-03-09 21:49:40.586000+00:00,2022-03-09 21:49:40.586000+00:00,0 days 00:01:00.005000,338.87608474828494,331.0398932360675
275,910053,47.4456752,-122.3044777,2022-03-09 21:50:40.599000+00:00,2022-03-09 21:50:40.599000+00:00,0 days 00:01:00.013000,338.87964478889626,331.04338273546796
276,910054,47.4456126,-122.3044484,2022-03-09 21:51:40.676000+00:00,2022-03-09 21:51:40.676000+00:00,0 days 00:01:00.077000,338.8746822029734,331.0382789653851
277,910055,47.4456157,-122.3044332,2022-03-09 21:52:40.700000+00:00,2022-03-09 21:52:40.700000+00:00,0 days 00:01:00.024000,338.8737965043705,331.03741389998703
278,910056,47.4457713,-122.3044231,2022-03-09 21:53:32.350000+00:00,2022-03-09 21:53:32.350000+00:00,0 days 00:00:51.650000,338.88049685186354,331.0445331233647
279,910057,46.0875895,-118.2844305,2022-03-09 22:58:05.413000+00:00,2022-03-09 22:58:05.413000+00:00,0 days 01:04:33.063000,3.776033920417509,15.642299458702578
280,910058,46.0875981,-118.2844302,2022-03-09 22:58:37.057000+00:00,2022-03-09 22:58:37.057000+00:00,0 days 00:00:31.644000,3.776465528027996,15.642649961281439
281,910059,46.0874337,-118.2846537,2022-03-09 22:59:13.603000+00:00,2022-03-09 22:59:13.603000+00:00,0 days 00:00:36.546000,3.753070332362528,15.620183047643875
282,910060,46.0876037,-118.2845011,2022-03-09 23:00:46.352000+00:00,2022-03-09 23:00:46.352000+00:00,0 days 00:01:32.749000,3.7718004590724794,15.637729820052549
